"keyid","workid","seqno","description","performed","qty","cost","price","sale","partno","hours_charged","hours_actual","hours_pay","version","taxdollars","part_labor","discountlevel","vendorcode","tax1","tax2","tax3","tax4","tax5","tax6","tax7","tax8","tax9","tax10","acctclass","category","staticamt","techsel","TechNum","partConfirm","partCommited","accessory","part_unique","Commission","package","Symptom","LongCode","ReqCode","sMfgCode","sTSBSymptom","sTSBCategory","sTSBSystem","sUpcCode","sPartsHier","QtyConfirmed","ConfirmNum","sTSBTitle","sWDLineCode","sAffGrpId","sCatPartType","fList","bPartOrdered"
927,284,11,"ALTERNATOR-REMAN",,1,114.91,229.82,229.82,"321-1107",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"DR AC",,,,,,1,,,,,,0,FALSE
928,284,12,"STEERING GEAR-REMAN",,1,323.37,523.37,523.37,"27-7576",0,0,0,5,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"AA1CD",,,,,,1,,,,,,0,FALSE
933,284,4,"ALTERNATOR ASSEMBLY - R&R [C]","1995-99 Tahoe  Gas",0,0,0,42,,0.6,0.6,0.6,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
936,284,13,"Alignment","Alignment",0,0,0,49.95,,0.71,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
937,331,2,"Tune Up","Replace all Tune Up pieces as listed",0,0,0,59.95,,0.86,0.86,0.86,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
938,331,3,"Replace Fuel Filter","Replace Fuel Filter as listed",0,0,0,17.5,,0.25,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
939,331,4,"Fuel Injection Service","Fuel Injection Service",0,0,0,99.95,,1.43,1.43,1.43,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
940,331,5,"Transmission service","Trans service and drain torque convertor",0,0,0,70,,1,1,1,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
941,331,6,"Differential Service","differential  Service/ Front and rear",0,0,0,70,,1,1,1,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
942,331,7,"Battery Service","Replace Battery/battery service",0,0,0,8.5,,0.12,0.12,0.12,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
943,331,8,"Check low temp on gauge and coolant smell","Repair connection at sender.",0,0,0,0,,0,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
944,331,9,"Brake Inspection","Found front brakes at 10% -with uneven wear - recommend calipers and hoses - rears at 40%  
Remove and replace front brakes with calipers and hoses,bleed ,adjust and road test.",0,0,0,192.5,,2.75,2.75,2.75,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
945,331,10,"AIR FILTER",,1,8.31,16.62,16.62,"6174",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,69,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
946,331,11,"FUEL FILTER",,1,8.89,15.46,15.46,"3296",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
947,331,12,"SPARK PLUG",,8,2.05,6.95,6.95,"ASF42P",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,8,,,,,,0,FALSE
948,331,13,"POLLUTION CONT.VALVE",,1,3.35,4.63,4.63,"CV906",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
949,331,14,"DISTRIBUTOR CAP",,1,14.86,20.55,20.55,"F313Z",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
950,331,15,"DISTRIBUTOR Rotor",,1,2.78,3.85,3.85,"F426",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
951,331,16,"BATTERY",,1,76.95,92.95,92.95,"MTP-65",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
952,331,17,"BATTERY TERMINAL",,1,0.5,1,1,"noco pads",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
953,331,18,"TRANS. FILTER KIT",,1,29.87,42.68,42.68,"B-144",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
954,331,19,"AUTO. TRANS. FLUID",,20,1.25,1.95,1.95,"ATF",0,0,0,3,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,112,-1,0,,0,0,"ATF",,,,,,20,,,,,,0,FALSE
955,331,18.1,"GEAR OIL",,12,0.88,1.75,1.75,"80/90",0,0,0,2,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,1,0,0,1,0,8,161,-1,0,,0,0,"OIL",,,,,,12,,,,,,0,FALSE
956,374,2,"OIL FILTER",,1,4.69,9.88,9.88,"1085",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,11,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
957,374,3,"LIGHT BULB",,3,0.71,1.73,1.73,"922",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,3,,,,,,0,FALSE
958,374,4,"ENGINE OIL",,6,0.98,1.95,1.95,"10/40wt",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,6,,,,,,0,FALSE
961,378,1,"Rechech - check eng light - comes on at first start up",,0,0,0,0,,0,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
962,356,11,,"CO - AT CRUISE - .15
      - AT IDLE  -01 


HC- AT CRUISE - 10 
     - AT IDLE  -  9",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
967,284,14,"FUEL PUMP - R&R [B]","1995-01 Tahoe  4 Door, Gas",0,0,0,168,,2.4,2.4,2.4,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
968,284,15,"ELEC FUEL PUMP ASSY",,1,169.37,338.74,338.74,"MU138",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"AC DE",,,,,,1,,,,,,0,FALSE
969,284,16,"IDLER ARM - R&R [B]","1995-01 Tahoe  4WD  DOES NOT include alignment.",0,0,0,77,,1.1,1.1,1.1,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
970,284,17,"IDLER ARM",,1,47.79,95.58,97.09,"K6447",0,0,0,2,0,0,0,"ACD-5002",1,1,1,1,1,0,0,0,0,0,1,146,1,4,5,1,0,8,0,-1,0,,0,0,"MOGMG",,,,,,1,,,,,,0,FALSE
971,375,3,"AXLE U-JOINT",,1,13.45,26.9,21,"371",0,0,0,5,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,104,0,-1,0,,0,0,"TRWTR",,,,,,1,,,,,,0,FALSE
972,375,4,"AXLE SHAFT ASSEMBLY - R&I [B]","Combination: AXLE SHAFT JOINT - R&R Each",0,0,0,28,,0.4,0.4,0.4,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
973,375,5,"AXLE SHAFT ASSEMBLY - R&I [B]","1982-91 Suburban  One Side",0,0,0,112,,1.6,1.6,1.6,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
974,375,2,"UNIVERSAL JOINT - R&R OR O/H [B]","1974-99 Suburban 4WD, One Piece Driveline  To Front Axle, Front, Joint",0,0,0,63,,0.9,0.9,0.9,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
975,375,2.1,"UNIVERSAL JOINT",,1,14.5,18.95,18.95,"369",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
976,331,20,"BRAKE HOSE",,1,14.82,32.94,32.94,"78206",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
978,331,21,"BRAKE HOSE",,1,14.82,32.94,32.94,"78207",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
985,382,1,"Cuts Out /Hard Start-Service Light","Diagnostics - Scope Test/Scan Test found code 15 -coolant temp sensor defective also recommend plug wires",0,0,0,70,,1,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
986,382,2,"coolant temp sensor",,1,10.99,21.98,21.98,"15326386",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
987,382,3,"SPARK PLUG WIRE",,1,23.12,46.24,46.24,"704Q",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
988,331,22,"CALIPER",,1,44.43,104.54,104.54,"L55736M",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
989,331,23,"CALIPER",,1,44.43,104.54,104.54,"L55737M",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
990,331,24,"SEAL",,2,17.75,39.44,39.44,"710430",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
991,383,1,"Inspect exhaust","Repair broken exhaust bracket",0,0,0,17.5,,0.25,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,"Exhaust rattle/leak",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
992,383,2,"Inspect Electrical","Replace head light switch",0,0,0,24.5,,0.35,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"Cruise control inop/dashlight sinop/ radio wiring",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
993,383,3,"General Inspection","Looks good/No problems found",0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
994,383,4,"headlight switch",,1,13.95,26.67,26.67,"D1506A",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
997,382,0.1,"Remove and replace coolant temp sensor","as listed.",0,0,0,35,,0.5,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
998,382,0.2,"Remove and replace plugwires","as listed./ retest.",0,0,0,56,,0.8,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
999,384,1,"Check for lifter noise","Found Internal engine knock. Lifters Loose in bores.Recopmend Engine Replacement.",0,0,0,70,,1,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1000,384,2,"Check dimmer switch - inop","Replace Headlight Switch",0,0,0,52.5,,0.75,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1001,384,3,"Check exhaust","Needs Muffler",0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1002,384,4,"Check oil leak","Rear Main Seal. Timing cover Gasket . Oil pan. 
See Engine Replacement.",0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1003,384,5,"MANIFOLD GASKET",,1,9.87,21.93,21.93,"MS95000",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1005,384,6,"SPARK PLUG",,8,1.55,3.26,3.26,"R83TS",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,8,,,,,,0,FALSE
1006,384,7,"DISTRIBUTOR CAP",,1,11.66,22.29,22.29,"F356",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1007,384,8,"IGNITION ROTOR",,1,3.08,5.88,5.88,"F406Z",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1008,384,5.1,"IGNITION POINT SET",,1,7.77,14.85,14.85,"F102PVZ",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1009,384,5.2,"CONDENSER, IGN",,1,3.88,7.41,7.41,"F202Z",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1010,384,5.3,"WATER PUMP",,1,49.87,99.74,99.74,"252-81",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1011,384,5.4,"HOSE",,1,7.69,15.38,15.38,"22000M",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1012,384,5.5,"HOSE",,1,9.73,19.46,19.46,"22114M",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1013,384,5.6,"THERMOSTAT",,1,3.2,6.4,6.4,"132-66",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1014,384,5.7,"MOTOR MOUNT",,1,10.71,21.42,21.42,"270-2289",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1015,384,5.8,"MOTOR MOUNT",,1,10.52,21.04,21.04,"270-2290",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1016,384,5.9,"FUEL PUMP",,1,19.97,39.94,39.94,"40345",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1017,264,7,"OXYGEN SENSOR",,1,29.05,0,79.95,"12-055",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1018,372,4,"BATTERY BOLT",,1,1.75,3.5,3.5,"BATTERY BOLT",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1019,384,9,"HEAD LIGHT SWITCH",,1,22.03,50.27,50.27,"SW1245",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1020,372,5,"BATTER WASHERS",,1,0.5,1,1,"NOCO PADS",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1021,372,6,"ENGINE OIL",,2.5,1.25,1.95,1.95,"10/40",0,0,0,3,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,113,-1,0,,0,0,"OIL",,,,,,2.5,,,,,,0,FALSE
1070,386,3,"STEERING RACK",,1,246.16,346.16,346.16,"9006M",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1078,369,2,"IGNITION CONTROL MODULE",,1,39.95,79.9,79.9,"D1943A",0,0,0,3,0,0,0,"ACD-5002",1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,104,0,-1,0,,0,0,"DR DE",,,,,,1,,,,,,0,FALSE
1079,369,3,"ELECTRONIC IGNITION MODULE - R&R [B]","1975-95  Pickup",0,0,0,63,,0.9,0.9,0.9,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1080,369,4,,"Has beginnings of coolant leak at front corner of intake manifold.",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1081,370,3,"Check engine light on","Diagnostics  Scope Test/Scan Test found codes - 
PO154- oxygen sensor B2S1, PO141-B1S2,PO155- O2 - B2S1, PO1406 - EGR  pintle position ,PO 1153, and PO161
Clear codes and Road Test. Need to recheck if Light comes on again.",0,0,0,17.5,,0.25,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1082,392,1,"Lube, oil, and filter","Lubricate and check chassis.  Change oil and oil filter.  Check air filter and breather filter.  Check all fluid levels and tire pressures.  Preform basic safety inspection.  Road test vehicle.",0,0,0,14.5,,0.21,0.21,0.21,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,-1,0,,,0,,,,,,,0,,,,,,0,FALSE
1083,393,1,"Check headlight operation","found defective dimmr switch. Remove and replace switch as listed.",0,0,0,42,,0.6,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"Headlight switch hard to turn on once on lights went off completely",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
1084,394,1,"Inspect fuse problem w/headlights","Inspect -Replace headlight bulbs as listed and adjust.",0,0,0,0,,0,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1085,394,2,"Brake lights - tested function - found no problems",,0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1086,394,3,"Inspect exhaust/ black smoke-","Diagnostics - scope test- found  gas fouled spark plugs and thermostat stuck open causing vehicle to stay in open loop
Remova and replace spark plugs - set to spec's and rescope.",0,0,0,87.5,,1.25,1.25,1.25,5,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1087,394,4,"Doorlocks inop / except manually","D/Side door panel needs to be removed for further diagnostics - Right rear door lock actuator also bad .",0,0,0,35,,0.5,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1088,394,6,"Inspect washer fluid - reservoir full light comes on - fluid does not come out","needs wiper switch ,  wiper resivoir float assembly and rear wiper motor.",0,0,0,35,,0.5,0,0,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1089,307,4,"Check Brakes-","Rears at 75%  Fronts @ 5% 
Remove and repace Fronts as listed",0,0,0,59.95,,0.86,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1090,395,1,"Check Exhaust","Replace as listed",0,0,0,52.5,,0.75,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1091,395,2,"Inspect growl noise at startup","Found starter noisy/Alternator bearings bad",0,0,0,35,,0.5,0.01,0.01,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1092,396,1,"Check waterpump","see repairs made",0,0,0,0,,0,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1093,396,2,"RADIATOR HOSE - R&R [D]","1980-00 Pickup  Both",0,0,0,56,,0.8,0.8,0.8,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1094,396,3,"THERMOSTAT - R&R [D]","1985-98 Pickup  V6",0,0,0,56,,0.8,0.8,0.8,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1095,396,4,"WATER PUMP - R&R [B]","1988-98 Pickup  V6, Gas",0,0,0,91,,1.3,1.3,1.3,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1096,396,5,"THERMOSTAT",,1,5.63,11.26,11.26,"131-113",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"ACTDE",,,,,,1,,,,,,0,FALSE
1099,396,8,"BYPASS HOSE",,1,2.01,4.02,4.02,"14155S",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"ABH35",,,,,,1,,,,,,0,FALSE
1102,396,11,"WATER PUMP-NEW",,1,68.77,137.54,137.54,"252-711",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"DWPDE",,,,,,1,,,,,,0,FALSE
1104,397,1,"Check coolant leak-","found defective radiator - replace as listed.",0,0,0,70,,1,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1105,398,1,"Change automatic transmission fluid.","Remove and replace automatic transmission fluid.  Added fresh transmission fluid.  Inspect for leaks.  Road test vehicle.",0,0,0,52.5,,0.75,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,117,0,4,11,0,0,0,0,-1,0,,,0,,,,,,,0,,,,,,0,FALSE
1107,399,1,"Lube, oil, and filter","Lubricate and check chassis.  Change oil and oil filter.  Check air filter and breather filter.  Check all fluid levels and tire pressures.  Preform basic safety inspection.  Road test vehicle.",0,0,0,14.7,,0.21,0.21,0.21,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,-1,0,,,0,,,,,,,0,,,,,,0,FALSE
1108,392,2,"OIL FILTER",,1,4.57,9.62,9.62,"1036",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,2,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
1109,392,3,"AIR FILTER",,1,11.17,22.34,22.34,"6117",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,61,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
1110,392,4,"ENGINE OIL",,4.5,1.25,1.95,1.95,"10/40",0,0,0,2,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,113,-1,0,,0,0,"OIL",,,,,,4.5,,,,,,0,FALSE
1111,392,5,,"NEEDS/RECOMMENDS  -  Idler arm 
                                       Last trans service 
                                       Muffler burning out- inside",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1112,401,1,"Recheck -Check Engine Light","No Problem Found",0,0,0,0,,0,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
